"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,4,NA,NA,NA,4,2,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,2,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,18,NA,NA,NA,NA,NA,4,22,3,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,7,NA,NA,NA,NA,NA,NA,7,3,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,25,NA,1,NA,8,NA,NA,NA,34,3,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,16,NA,NA,NA,NA,NA,4,20,4,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,7,NA,NA,NA,NA,NA,NA,7,4,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,3,NA,NA,NA,NA,NA,NA,3,4,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,80,NA,1,NA,NA,NA,NA,NA,81,4,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,4,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,40,16,NA,NA,NA,NA,NA,4,60,5,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,10,NA,NA,NA,NA,NA,NA,10,5,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,5,14,NA,NA,NA,NA,NA,4,23,5,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,15,7,NA,NA,NA,NA,NA,NA,22,5,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,16,NA,NA,NA,NA,NA,4,20,6,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,9,NA,NA,NA,NA,NA,NA,9,6,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,6,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,7,NA,NA,NA,NA,NA,NA,7,6,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,100,NA,1,NA,NA,NA,NA,NA,101,6,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,25,15,NA,NA,NA,NA,NA,4,44,7,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,8,NA,NA,NA,NA,NA,NA,8,7,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,2,16,7,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,7,NA,NA,NA,NA,NA,NA,7,7,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,200,25,NA,4,NA,25,NA,4,258,8,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,5,NA,NA,NA,NA,NA,NA,5,8,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,25,15,NA,NA,NA,10,NA,2,52,8,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,100,12,NA,NA,NA,NA,NA,NA,112,8,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,25,25,NA,NA,NA,NA,NA,4,54,9,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,2,NA,NA,NA,NA,NA,NA,2,9,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,20,18,NA,NA,NA,NA,NA,6,44,9,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,NA,15,9,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,10,4,14,9,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,10,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,2,NA,NA,NA,NA,NA,NA,2,10,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,10,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,10,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,10,10,10,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,4,NA,NA,4,10,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,150,25,NA,NA,NA,NA,NA,2,177,11,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,3,NA,NA,NA,NA,NA,NA,3,11,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,NA,15,11,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,100,NA,NA,NA,NA,NA,NA,NA,100,11,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,10,NA,10,11,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,12,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,10,16,NA,NA,NA,NA,NA,NA,26,12,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,150,25,NA,NA,NA,NA,NA,NA,175,13,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,13,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,14,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,14,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,150,NA,NA,NA,NA,NA,NA,NA,150,14,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,5,NA,NA,NA,NA,NA,NA,2,7,14,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,4,39,15,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,2,17,15,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,4,39,16,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,15,15,NA,NA,NA,NA,NA,NA,30,16,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,150,NA,2,NA,NA,NA,NA,NA,152,16,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,25,25,NA,NA,NA,NA,NA,4,54,17,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,15,16,NA,NA,NA,NA,NA,NA,31,17,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,3,NA,NA,NA,NA,6,9,17,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,17,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,200,25,NA,NA,NA,NA,NA,NA,225,18,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,80,16,NA,NA,NA,NA,NA,NA,96,18,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,3,NA,NA,NA,NA,NA,3,18,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,40,25,NA,NA,NA,NA,NA,4,69,19,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,200,22,NA,NA,NA,15,NA,NA,237,19,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,2,NA,NA,NA,NA,4,6,19,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,4,29,20,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,60,NA,NA,NA,8,15,NA,NA,83,20,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,30,22,NA,NA,NA,NA,NA,NA,52,20,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,2,NA,NA,NA,NA,NA,2,20,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,4,29,21,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,22,NA,NA,NA,NA,NA,NA,22,21,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,120,NA,2,NA,NA,NA,NA,NA,122,21,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,21,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ben Neal","Cooper`s Crankers"
"Christopher Froome","Team Sky",26,NA,500,10,NA,NA,NA,NA,30,540,22,"Ben Neal","Cooper`s Crankers"
"Wilco Kelderman","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Ben Neal","Cooper`s Crankers"
"Romain Bardet","AG2R La Mondiale",14,NA,400,NA,NA,NA,NA,NA,10,410,22,"Ben Neal","Cooper`s Crankers"
"Alexander Kristoff","Team Katusha",10,NA,NA,40,NA,NA,NA,NA,NA,40,22,"Ben Neal","Cooper`s Crankers"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ben Neal","Cooper`s Crankers"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ben Neal","Cooper`s Crankers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ben Neal","Cooper`s Crankers"
"Arthur Vichot","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ben Neal","Cooper`s Crankers"
"Julian Alaphilippe","Etixx - Quick Step",10,10,7,NA,NA,NA,NA,NA,10,27,1,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,100,18,3,NA,6,NA,NA,6,133,1,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,1,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,NA,NA,NA,NA,NA,NA,10,10,1,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,150,22,2,NA,NA,NA,NA,NA,174,2,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,4,NA,NA,NA,NA,NA,NA,4,2,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,6,20,2,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,6,NA,NA,NA,9,2,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,100,11,NA,NA,NA,NA,NA,8,119,2,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,5,22,NA,NA,NA,NA,NA,NA,27,3,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Lee Taylor","Stinkys Strokers"
