"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,4,4,2,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,15,NA,NA,NA,NA,NA,NA,6,21,2,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,6,20,2,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,100,11,NA,NA,NA,NA,NA,8,119,2,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,5,NA,NA,8,17,2,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,25,12,NA,NA,NA,NA,NA,6,43,2,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,8,8,2,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,10,18,NA,NA,NA,NA,NA,NA,28,2,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,3,NA,NA,NA,NA,NA,6,9,3,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,4,15,3,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,60,NA,3,NA,10,NA,NA,4,77,3,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,1,NA,NA,NA,NA,NA,6,7,3,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,16,NA,NA,NA,NA,NA,NA,16,3,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,4,4,4,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,2,NA,NA,NA,NA,NA,6,8,4,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,8,NA,NA,NA,NA,NA,10,18,4,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,200,NA,4,NA,5,NA,NA,4,213,4,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,30,9,NA,NA,NA,NA,NA,6,45,4,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,10,10,4,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,18,NA,NA,NA,NA,NA,NA,18,4,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,50,8,NA,NA,NA,NA,NA,NA,58,5,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,5,14,NA,NA,NA,NA,NA,4,23,5,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,80,11,NA,NA,NA,NA,NA,4,95,5,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,4,8,5,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,18,18,5,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,15,NA,NA,NA,NA,NA,NA,15,5,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,8,NA,NA,NA,NA,NA,NA,8,6,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,6,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,8,19,6,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,150,NA,6,NA,5,NA,NA,4,165,6,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,8,8,6,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,60,NA,NA,NA,NA,NA,NA,4,64,7,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,22,NA,NA,NA,NA,NA,4,26,7,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,2,16,7,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,5,11,NA,NA,NA,NA,NA,2,18,7,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,2,8,7,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,7,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,13,NA,NA,NA,NA,NA,NA,13,7,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,2,NA,NA,NA,2,NA,16,20,8,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,60,22,NA,NA,NA,NA,NA,NA,82,8,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,25,15,NA,NA,NA,10,NA,2,52,8,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,150,18,NA,NA,NA,NA,NA,NA,168,8,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,4,10,8,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,3,NA,20,10,4,37,8,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,7,NA,NA,NA,NA,NA,NA,7,8,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,10,15,9,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,30,22,NA,NA,NA,NA,NA,NA,52,9,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,20,18,NA,NA,NA,NA,NA,6,44,9,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,10,20,NA,NA,NA,NA,NA,NA,30,9,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,2,6,9,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,6,NA,NA,NA,NA,NA,6,12,9,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,8,13,10,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,22,NA,NA,NA,NA,NA,6,28,10,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,10,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,10,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,2,6,10,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,10,10,10,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,6,NA,NA,NA,NA,NA,NA,6,10,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,12,17,11,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,5,22,NA,NA,NA,NA,NA,NA,27,11,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,11,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,15,NA,NA,2,21,11,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,6,NA,NA,NA,NA,NA,NA,6,11,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,8,13,12,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,25,22,NA,NA,NA,NA,NA,NA,47,12,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,12,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,6,NA,NA,NA,NA,NA,NA,6,12,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,60,6,NA,NA,NA,NA,NA,NA,66,13,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,20,NA,NA,NA,NA,NA,NA,20,13,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,13,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,NA,4,13,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,80,NA,NA,NA,NA,NA,NA,NA,80,13,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,40,NA,NA,NA,NA,NA,NA,NA,40,13,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,5,NA,NA,NA,NA,NA,NA,5,13,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,8,14,14,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,20,NA,NA,NA,NA,NA,NA,20,14,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,14,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,80,NA,4,NA,5,NA,NA,NA,89,14,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,14,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,5,NA,NA,NA,NA,NA,NA,5,14,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,4,NA,NA,NA,NA,NA,10,14,15,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,20,NA,NA,NA,NA,NA,NA,20,15,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,15,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,NA,4,15,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,3,NA,NA,NA,NA,NA,NA,3,15,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,10,15,16,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,20,NA,NA,NA,NA,NA,NA,20,16,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,16,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,NA,NA,NA,NA,4,16,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,12,NA,10,NA,22,16,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,3,NA,NA,NA,NA,NA,NA,3,16,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,17,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,20,20,NA,NA,NA,NA,NA,NA,40,17,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,NA,6,17,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,1,NA,NA,NA,NA,NA,NA,1,17,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,NA,6,18,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,20,NA,NA,NA,NA,NA,NA,20,18,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,NA,11,18,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,NA,6,18,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,1,NA,NA,NA,NA,NA,NA,1,18,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,19,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,15,18,NA,NA,NA,NA,NA,NA,33,19,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,60,12,NA,NA,NA,NA,NA,NA,72,19,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,NA,6,19,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,6,NA,10,NA,16,19,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,10,3,NA,NA,NA,NA,NA,NA,13,19,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,20,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,15,18,NA,NA,NA,NA,NA,NA,33,20,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,40,12,NA,NA,NA,NA,NA,NA,52,20,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,NA,6,20,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,21,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,18,NA,NA,NA,NA,NA,NA,18,21,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,21,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,6,NA,NA,NA,NA,NA,6,21,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mandy Forster","Tour de Forster 2016"
"Geraint Thomas","Team Sky",12,NA,90,NA,NA,NA,NA,NA,30,120,22,"Mandy Forster","Tour de Forster 2016"
"Adam Yates","Orica GreenEDGE",10,NA,300,NA,NA,NA,NA,NA,NA,300,22,"Mandy Forster","Tour de Forster 2016"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Mandy Forster","Tour de Forster 2016"
"Daniel Martin","Etixx - Quick Step",12,NA,160,NA,NA,NA,NA,NA,NA,160,22,"Mandy Forster","Tour de Forster 2016"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,80,NA,NA,NA,NA,NA,80,22,"Mandy Forster","Tour de Forster 2016"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mandy Forster","Tour de Forster 2016"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mandy Forster","Tour de Forster 2016"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mandy Forster","Tour de Forster 2016"
"Warren Barguil","Team Giant - Alpecin",10,NA,40,NA,NA,NA,NA,NA,NA,40,22,"Mandy Forster","Tour de Forster 2016"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Tejay Van Garderen","BMC Racing Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Fabio Aru","Astana Pro Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,4,4,1,"David Pink","Flamme Rouge Flyers"
"Mark Cavendish","Dimension Data",12,200,25,10,NA,1,NA,NA,NA,236,1,"David Pink","Flamme Rouge Flyers"
"Stephen Cummings","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,12,12,1,"David Pink","Flamme Rouge Flyers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Pink","Flamme Rouge Flyers"
"Rui Costa","Lampre - Merida",10,NA,1,NA,NA,NA,NA,NA,NA,1,2,"David Pink","Flamme Rouge Flyers"
"Tejay Van Garderen","BMC Racing Team",14,NA,3,NA,NA,NA,NA,NA,NA,3,2,"David Pink","Flamme Rouge Flyers"
"Fabio Aru","Astana Pro Team",16,NA,10,NA,NA,NA,NA,NA,NA,10,2,"David Pink","Flamme Rouge Flyers"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,12,12,2,"David Pink","Flamme Rouge Flyers"
