"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,12,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,5,16,NA,NA,NA,NA,NA,NA,21,13,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,100,NA,NA,NA,NA,NA,NA,NA,100,13,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,13,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,NA,16,NA,NA,NA,NA,NA,4,20,14,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,120,NA,10,NA,6,NA,NA,NA,136,14,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,14,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,14,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,NA,16,NA,NA,NA,NA,NA,6,22,15,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,4,NA,NA,4,15,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,4,14,15,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,25,16,NA,NA,NA,NA,NA,6,47,16,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,200,NA,10,NA,10,NA,NA,NA,220,16,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,NA,14,NA,NA,NA,NA,NA,6,20,17,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,4,4,17,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,15,NA,10,2,37,17,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,2,2,17,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,6,6,17,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,20,13,NA,NA,NA,NA,NA,NA,33,18,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,25,NA,NA,NA,NA,NA,NA,NA,25,18,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,5,NA,NA,NA,NA,NA,NA,NA,5,18,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,18,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,120,14,NA,NA,NA,6,NA,8,148,19,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,19,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,19,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,20,15,NA,NA,NA,NA,NA,14,49,20,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,4,4,20,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,120,NA,NA,NA,1,25,10,NA,156,20,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,10,NA,10,NA,30,20,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,NA,15,NA,NA,NA,NA,NA,8,23,21,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,150,NA,10,NA,NA,NA,NA,NA,160,21,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,2,2,21,"Terry Bailey","Bail`s Bunch"
"Alejandro Valverde","Movistar Team",14,NA,220,NA,NA,NA,NA,NA,40,260,22,"Terry Bailey","Bail`s Bunch"
"Jérome Coppel","IAM Cycling",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bail`s Bunch"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Terry Bailey","Bail`s Bunch"
"Vincenzo Nibali","Astana Pro Team",14,NA,5,NA,15,NA,NA,NA,5,25,22,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Tinkoff",20,NA,NA,100,NA,NA,NA,NA,NA,100,22,"Terry Bailey","Bail`s Bunch"
"Rubén Plaza","Orica GreenEDGE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bail`s Bunch"
"Jesús Herrada","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bail`s Bunch"
"Cédric Pineau","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bail`s Bunch"
"Ángel Vicioso","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bail`s Bunch"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,NA,NA,NA,NA,NA,NA,10,10,1,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,100,18,3,NA,6,NA,NA,6,133,1,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,1,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,12,12,2,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,100,11,NA,NA,NA,NA,NA,8,119,2,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,12,12,2,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,6,NA,NA,NA,9,2,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,80,2,NA,NA,NA,NA,NA,6,88,2,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,4,15,3,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,150,NA,4,NA,4,NA,NA,NA,158,3,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,20,9,NA,NA,3,NA,NA,6,38,3,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,8,8,4,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,8,NA,NA,NA,NA,NA,10,18,4,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,8,8,4,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,3,NA,NA,NA,6,4,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,10,12,NA,NA,NA,NA,NA,6,28,4,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,20,NA,NA,NA,NA,NA,NA,18,38,5,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,80,11,NA,NA,NA,NA,NA,4,95,5,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,120,NA,NA,1,5,NA,10,NA,136,5,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,4,6,5,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,18,18,5,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,8,19,6,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,5,NA,2,NA,NA,NA,NA,NA,7,6,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,25,NA,NA,NA,8,NA,NA,NA,33,6,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,15,NA,NA,NA,NA,NA,NA,12,27,7,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,5,11,NA,NA,NA,NA,NA,2,18,7,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,7,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,7,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,1,NA,NA,NA,NA,NA,NA,1,8,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,30,3,NA,NA,NA,4,NA,6,43,8,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,150,18,NA,NA,NA,NA,NA,NA,168,8,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,10,NA,33,10,NA,53,8,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,8,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,NA,NA,15,NA,NA,4,19,8,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,15,7,NA,NA,NA,NA,NA,2,24,9,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,10,20,NA,NA,NA,NA,NA,NA,30,9,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,120,NA,NA,6,8,32,10,NA,176,9,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,9,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,10,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,10,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,6,NA,NA,NA,4,10,10,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,200,NA,3,NA,12,NA,10,4,229,10,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,11,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,11,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,6,NA,NA,NA,8,14,11,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,50,NA,NA,NA,NA,NA,NA,NA,50,11,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,3,NA,NA,NA,NA,4,7,11,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,10,NA,NA,NA,NA,NA,6,16,12,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,12,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,4,NA,NA,NA,NA,4,12,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,10,NA,10,6,27,12,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,2,NA,NA,NA,NA,4,6,12,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,NA,13,13,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,13,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,6,NA,NA,NA,NA,6,13,"Jack","Hold my Beer"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,13,"Jack","Hold my Beer"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Hold my Beer"
"Rohan Dennis","BMC Racing Team",6,80,NA,NA,NA,NA,NA,NA,NA,80,13,"Jack","Hold my Beer"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Hold my Beer"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,2,NA,NA,NA,NA,NA,2,13,"Jack","Hold my Beer"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Jack","Hold my Beer"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,6,19,14,"Jack","Hold my Beer"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,14,"Jack","Hold my Beer"
"Rafał Majka","Tinkoff",12,NA,NA,NA,6,NA,NA,NA,2,8,14,"Jack","Hold my Beer"
