"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,5,NA,NA,NA,NA,NA,NA,NA,5,6,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,13,NA,NA,NA,NA,NA,10,23,7,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,7,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,9,NA,NA,NA,NA,NA,NA,9,7,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,10,NA,NA,NA,NA,NA,NA,10,7,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,90,NA,NA,NA,NA,NA,NA,NA,90,7,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,1,NA,NA,NA,NA,1,7,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,7,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,20,16,NA,NA,NA,NA,NA,4,40,8,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,10,1,NA,NA,NA,NA,NA,11,8,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,25,13,NA,NA,NA,NA,NA,NA,38,8,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,40,15,NA,NA,NA,NA,NA,NA,55,8,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,5,14,2,NA,NA,NA,NA,NA,21,9,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,12,NA,NA,NA,NA,NA,NA,12,9,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,8,NA,NA,NA,NA,NA,NA,8,9,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,120,NA,NA,NA,NA,NA,NA,NA,120,9,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,5,NA,NA,NA,NA,NA,NA,5,9,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,10,16,NA,NA,NA,NA,NA,2,28,10,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,2,NA,NA,NA,NA,NA,2,10,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,25,14,NA,NA,NA,NA,NA,4,43,10,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,40,11,NA,NA,NA,NA,NA,NA,51,10,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,4,4,10,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,7,NA,NA,NA,NA,NA,NA,7,10,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,2,18,11,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,10,15,NA,NA,NA,NA,NA,NA,25,11,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,13,NA,NA,NA,NA,NA,NA,13,11,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,8,NA,NA,NA,NA,NA,NA,8,11,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,2,18,12,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,12,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,13,NA,NA,NA,NA,NA,4,17,12,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,120,NA,NA,NA,NA,NA,NA,NA,120,12,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,8,NA,NA,NA,NA,NA,2,10,12,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,100,20,NA,NA,NA,NA,NA,4,124,13,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,80,15,NA,NA,NA,NA,NA,NA,95,13,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,15,13,NA,NA,NA,NA,NA,NA,28,13,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,7,NA,NA,NA,NA,NA,NA,7,13,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,80,22,NA,NA,NA,NA,NA,6,108,14,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,50,15,NA,NA,NA,NA,NA,NA,65,14,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,150,20,NA,NA,NA,NA,NA,NA,170,14,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,20,NA,NA,NA,NA,NA,NA,20,15,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,30,16,NA,NA,NA,NA,NA,NA,46,15,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,70,22,NA,NA,NA,NA,NA,NA,92,15,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,25,18,NA,NA,3,NA,NA,6,52,16,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,40,15,NA,NA,NA,NA,NA,NA,55,16,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,50,22,NA,NA,NA,NA,NA,NA,72,16,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,18,NA,NA,NA,NA,NA,6,24,17,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,17,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,17,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,18,NA,NA,NA,NA,NA,6,24,18,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,18,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,18,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,150,22,NA,NA,NA,15,NA,6,193,19,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,80,16,NA,NA,NA,2,NA,NA,98,19,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,100,25,NA,NA,NA,6,NA,NA,131,19,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,70,25,NA,NA,NA,NA,NA,6,101,20,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,30,16,NA,NA,NA,NA,NA,NA,46,20,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,10,22,NA,NA,NA,NA,NA,NA,32,20,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,25,NA,NA,NA,NA,NA,6,31,21,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,16,NA,NA,NA,NA,NA,NA,16,21,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,21,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,40,NA,NA,NA,NA,NA,NA,NA,40,21,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,500,NA,NA,NA,NA,NA,40,540,22,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,260,NA,NA,NA,NA,NA,NA,260,22,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,400,NA,NA,NA,NA,NA,NA,400,22,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Stew Ralph","Fly Guys"
"Alejandro Valverde","Movistar Team",24,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,150,NA,NA,NA,NA,NA,NA,NA,150,1,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,6,31,2,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,60,NA,NA,NA,NA,NA,NA,NA,60,2,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,NA,5,NA,NA,NA,NA,NA,2,7,3,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,22,NA,NA,NA,NA,NA,6,28,3,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,20,NA,NA,NA,NA,NA,NA,NA,20,3,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,3,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,90,14,NA,NA,NA,NA,NA,NA,104,4,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,120,25,2,NA,NA,NA,NA,NA,147,4,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,20,8,NA,NA,NA,NA,NA,NA,28,4,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,13,NA,NA,NA,NA,NA,6,19,4,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,15,14,NA,NA,NA,NA,NA,NA,29,5,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,5,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,NA,8,NA,NA,NA,NA,NA,NA,8,5,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,40,NA,NA,NA,NA,NA,NA,NA,40,5,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,12,NA,NA,NA,NA,NA,6,18,5,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,30,15,NA,NA,NA,NA,NA,NA,45,6,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,90,25,2,NA,NA,NA,NA,NA,117,6,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,40,9,NA,NA,NA,NA,NA,NA,49,6,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,120,22,NA,3,NA,NA,NA,6,151,6,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Btrain","Aaron Turner"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,7,"Btrain","Aaron Turner"
"Rafal Majka","Tinkoff",14,NA,9,NA,NA,NA,NA,NA,NA,9,7,"Btrain","Aaron Turner"
"Carlos Betancur","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Btrain","Aaron Turner"
"Caleb Ewan","Orica GreenEDGE",12,90,NA,NA,NA,NA,NA,NA,NA,90,7,"Btrain","Aaron Turner"
"Jack Bobridge","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Btrain","Aaron Turner"
"Filippo Pozzato","Southeast - Venezuela",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Btrain","Aaron Turner"
"Sam Bewley","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Btrain","Aaron Turner"
"Jakob Fuglsang","Astana Pro Team",10,NA,22,NA,2,NA,NA,NA,6,30,7,"Btrain","Aaron Turner"
"Alejandro Valverde","Movistar Team",24,70,18,NA,NA,NA,NA,NA,NA,88,8,"Btrain","Aaron Turner"
