"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,20,NA,NA,NA,NA,NA,NA,30,16,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,17,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,17,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,14,NA,NA,NA,NA,NA,6,20,17,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,10,10,17,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,6,6,17,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,NA,20,17,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,18,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,NA,16,NA,NA,NA,NA,NA,8,24,18,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,14,NA,NA,NA,NA,NA,8,22,18,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,12,NA,NA,NA,NA,NA,NA,12,18,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,10,10,18,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,18,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,50,20,NA,NA,NA,NA,NA,NA,70,19,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,NA,15,NA,NA,NA,NA,NA,NA,15,19,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,9,NA,NA,NA,NA,NA,NA,9,19,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,14,NA,NA,NA,NA,NA,NA,14,19,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,19,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,15,18,NA,NA,NA,NA,NA,NA,33,20,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,10,15,NA,NA,NA,NA,NA,2,27,20,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,4,4,20,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,10,NA,NA,NA,NA,NA,NA,10,20,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,10,10,20,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,20,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,4,22,21,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,NA,15,NA,NA,NA,NA,NA,8,23,21,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,10,NA,NA,NA,NA,NA,NA,10,21,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,4,4,21,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,21,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,NA,300,15,NA,NA,NA,NA,NA,315,22,"Daniel Lewis","Itchy Nads"
"Simon Yates","ORICA - BikeExchange",12,NA,220,20,NA,NA,NA,NA,NA,240,22,"Daniel Lewis","Itchy Nads"
"Samuel Sánchez","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Daniel Lewis","Itchy Nads"
"Michele Scarponi","Astana Pro Team",10,NA,130,NA,NA,NA,NA,NA,NA,130,22,"Daniel Lewis","Itchy Nads"
"José Joaquin Rojas","Movistar Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Daniel Lewis","Itchy Nads"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Daniel Lewis","Itchy Nads"
"Simon Pellaud","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Daniel Lewis","Itchy Nads"
"Manuele Boaro","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Daniel Lewis","Itchy Nads"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,350,10,NA,NA,NA,NA,NA,360,22,"Daniel Lewis","Itchy Nads"
"Alberto Contador","Tinkoff",24,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,6,NA,NA,NA,NA,NA,NA,NA,6,1,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,4,NA,NA,NA,NA,NA,NA,NA,4,1,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,8,NA,NA,NA,NA,NA,NA,NA,8,1,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,2,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,25,7,NA,NA,NA,NA,NA,4,36,2,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,5,NA,NA,NA,NA,NA,4,9,2,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,40,9,NA,NA,NA,NA,NA,NA,49,3,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,10,NA,NA,NA,NA,NA,NA,NA,10,3,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,1,NA,NA,NA,NA,NA,NA,1,3,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,3,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,8,NA,NA,NA,NA,NA,NA,8,4,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,4,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,6,NA,NA,NA,NA,NA,NA,6,4,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,8,NA,NA,NA,NA,NA,NA,8,5,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,5,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,150,NA,2,NA,NA,NA,NA,NA,152,5,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,5,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,6,NA,NA,NA,NA,NA,NA,6,5,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,5,9,NA,NA,NA,NA,NA,NA,14,6,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,15,1,NA,NA,NA,NA,NA,NA,16,6,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,5,NA,NA,NA,NA,NA,4,9,6,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,120,NA,6,NA,NA,NA,NA,NA,126,6,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,10,NA,10,6,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,200,11,1,NA,NA,NA,NA,NA,212,6,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,9,NA,NA,NA,NA,NA,4,13,7,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,1,NA,NA,NA,NA,NA,NA,1,7,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,7,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,2,NA,NA,NA,NA,NA,2,7,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,15,14,NA,NA,NA,NA,NA,NA,29,8,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,7,NA,NA,NA,NA,NA,NA,7,8,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,2,NA,NA,NA,NA,NA,2,8,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,8,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,14,NA,NA,NA,NA,NA,NA,14,9,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,1,NA,NA,NA,NA,NA,NA,1,9,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,7,NA,NA,NA,NA,NA,NA,7,9,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,1,NA,NA,NA,NA,NA,1,9,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,18,18,9,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,9,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,50,16,NA,NA,NA,2,NA,NA,68,10,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,70,12,NA,NA,NA,6,NA,NA,88,10,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,30,3,3,NA,6,NA,10,NA,52,10,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,40,13,NA,NA,NA,NA,NA,NA,53,10,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,80,16,NA,NA,NA,2,NA,NA,98,11,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,40,3,NA,NA,NA,NA,NA,NA,43,11,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,60,13,NA,NA,NA,NA,NA,NA,73,11,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,1,NA,NA,NA,NA,NA,1,11,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,70,14,NA,NA,NA,NA,NA,NA,84,11,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,16,NA,NA,NA,NA,NA,NA,16,12,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,4,NA,NA,NA,NA,NA,NA,4,12,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,13,NA,NA,NA,NA,NA,NA,13,12,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,120,NA,2,NA,NA,NA,NA,NA,122,12,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,200,NA,NA,NA,NA,NA,NA,NA,200,12,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,14,NA,NA,NA,NA,NA,6,20,12,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,16,NA,NA,NA,NA,NA,NA,16,13,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,4,NA,NA,NA,NA,NA,NA,4,13,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,13,NA,NA,NA,NA,NA,4,17,13,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,2,NA,NA,NA,NA,NA,2,13,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,200,NA,NA,NA,NA,NA,10,NA,210,13,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,70,NA,NA,NA,NA,NA,10,2,82,13,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,14,NA,NA,NA,NA,NA,NA,14,13,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,15,NA,NA,NA,NA,NA,NA,15,14,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,3,NA,NA,NA,NA,NA,NA,3,14,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,12,NA,NA,NA,NA,NA,2,14,14,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,1,NA,NA,NA,NA,NA,1,14,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,80,18,NA,NA,NA,10,NA,2,110,14,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,70,18,NA,NA,10,NA,10,NA,108,15,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,30,11,NA,NA,NA,NA,NA,NA,41,15,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,120,NA,4,NA,NA,6,10,NA,140,15,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,15,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,16,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,11,NA,NA,NA,NA,NA,NA,11,16,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,4,NA,NA,NA,NA,NA,4,16,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","The Love Buzz"
"Jens Keukeleire","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Mick Groom","The Love Buzz"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,16,"Mick Groom","The Love Buzz"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,17,"Mick Groom","The Love Buzz"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","The Love Buzz"
"Pierre Latour","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","The Love Buzz"
"Michele Scarponi","Astana Pro Team",10,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Mick Groom","The Love Buzz"
"Fabio Felline","Trek-Segafredo",10,NA,NA,4,NA,NA,NA,NA,NA,4,17,"Mick Groom","The Love Buzz"
"Valerio Conti","Lampre - Merida",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","The Love Buzz"
"Yves Lampaert","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","The Love Buzz"
