"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,150,NA,NA,NA,NA,NA,NA,NA,150,7,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,5,20,NA,NA,NA,NA,NA,2,27,8,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,22,6,NA,NA,NA,NA,10,38,8,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,8,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,5,18,NA,NA,NA,NA,NA,NA,23,9,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,15,20,6,NA,NA,NA,NA,8,49,9,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,18,18,9,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,120,20,NA,NA,NA,20,NA,2,162,10,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,80,22,10,NA,NA,10,NA,18,140,10,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,60,18,NA,NA,NA,4,NA,NA,82,10,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,200,22,3,2,NA,15,NA,4,246,11,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,120,20,10,NA,NA,6,NA,16,172,11,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,50,18,NA,NA,NA,NA,NA,NA,68,11,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,10,NA,NA,NA,10,11,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,1,2,NA,NA,NA,4,29,12,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,50,20,10,NA,NA,NA,NA,12,92,12,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,6,24,12,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,1,1,NA,NA,NA,NA,24,13,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,15,20,10,NA,NA,NA,NA,6,51,13,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,2,2,13,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,15,22,3,NA,NA,NA,NA,4,44,14,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,2,10,NA,NA,NA,NA,6,18,14,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,14,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,4,6,NA,NA,10,14,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,15,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,5,5,10,NA,NA,NA,NA,14,34,15,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,15,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,16,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,5,10,NA,NA,NA,NA,10,25,16,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,20,NA,NA,NA,NA,NA,NA,30,16,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,4,28,17,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,5,10,NA,NA,NA,NA,10,25,17,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,NA,20,17,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,2,2,17,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,18,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,5,10,NA,NA,NA,NA,10,25,18,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,18,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,20,NA,NA,NA,NA,NA,NA,NA,20,18,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,8,8,18,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,100,NA,NA,NA,NA,NA,NA,NA,100,18,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,200,22,4,NA,NA,NA,NA,NA,226,19,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,6,10,NA,NA,NA,NA,NA,16,19,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,19,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,25,22,3,NA,NA,NA,NA,NA,50,20,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,9,4,NA,NA,NA,NA,10,23,20,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,20,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,20,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,2,2,20,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,22,3,NA,NA,NA,NA,NA,25,21,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,9,4,NA,NA,NA,NA,10,23,21,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,21,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,2,2,21,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,8,8,21,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,150,NA,NA,NA,NA,NA,NA,NA,150,21,"Big Matt","Big Men in Lycra"
"Christopher Froome","Team Sky",22,NA,400,50,NA,NA,NA,NA,NA,450,22,"Big Matt","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,120,60,NA,NA,NA,NA,30,210,22,"Big Matt","Big Men in Lycra"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,350,10,NA,NA,NA,NA,NA,360,22,"Big Matt","Big Men in Lycra"
"Mikel Landa","Team Sky",16,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Big Matt","Big Men in Lycra"
"Zdenek Stybar","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Big Matt","Big Men in Lycra"
"Julien Bernard","Trek-Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Big Matt","Big Men in Lycra"
"Sam Bewley","ORICA - BikeExchange",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Big Matt","Big Men in Lycra"
"Nick Dougall","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Big Matt","Big Men in Lycra"
"Daniele Bennati","Tinkoff",8,NA,NA,5,NA,NA,NA,NA,NA,5,22,"Big Matt","Big Men in Lycra"
"Simon Yates","ORICA - BikeExchange",12,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,10,NA,NA,NA,NA,NA,NA,NA,10,1,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,15,NA,NA,NA,NA,NA,NA,NA,15,1,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,5,NA,NA,NA,NA,NA,4,9,2,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,100,25,3,NA,NA,NA,NA,6,134,2,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,6,NA,NA,NA,NA,NA,4,10,2,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,8,NA,NA,10,NA,NA,NA,18,2,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,4,NA,NA,NA,NA,NA,4,8,2,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,10,24,2,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,3,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,80,18,NA,NA,NA,NA,NA,NA,98,3,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,15,NA,NA,NA,NA,NA,NA,NA,15,3,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,70,16,NA,NA,NA,NA,NA,22,108,3,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,6,NA,NA,NA,NA,NA,NA,6,4,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,4,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,14,14,4,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,4,NA,10,NA,20,4,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,16,NA,NA,NA,NA,NA,10,26,4,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,6,NA,NA,NA,NA,NA,NA,6,5,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,5,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,5,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,15,18,NA,NA,NA,NA,NA,10,43,5,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,200,11,1,NA,NA,NA,NA,NA,212,6,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,16,NA,NA,NA,NA,NA,6,32,6,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,6,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,10,28,6,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,7,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,100,NA,NA,NA,NA,NA,NA,10,110,7,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,7,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,12,30,7,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,8,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,8,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ian Cunningham","Tiger Power"
