"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,11,NA,NA,NA,NA,NA,NA,11,8,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,5,NA,NA,NA,NA,NA,NA,NA,5,8,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,120,NA,NA,2,NA,15,NA,NA,137,8,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,NA,35,8,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,11,NA,NA,NA,NA,NA,NA,11,8,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,10,NA,NA,NA,NA,6,16,8,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,NA,22,NA,NA,NA,NA,NA,NA,22,8,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,NA,35,8,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,NA,15,NA,NA,NA,NA,NA,2,17,8,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,30,18,1,NA,NA,NA,NA,NA,49,9,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,1,NA,NA,NA,NA,1,9,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,8,8,9,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,9,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,70,8,NA,NA,NA,NA,NA,NA,78,9,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,15,5,NA,NA,NA,NA,NA,2,22,9,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,6,NA,10,6,22,9,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,30,18,1,NA,NA,NA,NA,NA,49,9,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,200,25,10,4,NA,15,NA,NA,254,9,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,30,18,1,NA,NA,NA,NA,NA,49,9,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,1,NA,NA,NA,NA,1,9,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,200,25,10,4,NA,15,NA,NA,254,9,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,3,NA,NA,NA,NA,NA,NA,3,9,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,80,11,NA,NA,NA,2,NA,NA,93,9,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,8,8,9,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,1,NA,NA,NA,NA,1,9,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,200,25,10,4,NA,15,NA,NA,254,9,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,3,NA,NA,NA,NA,NA,NA,3,9,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,80,11,NA,NA,NA,2,NA,NA,93,9,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,6,NA,NA,NA,NA,NA,6,9,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,12,12,9,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,150,22,2,NA,NA,10,NA,NA,184,9,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,200,25,10,4,NA,15,NA,NA,254,9,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,25,14,NA,NA,NA,NA,NA,2,41,9,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,6,NA,10,6,22,9,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,18,NA,NA,NA,NA,NA,NA,18,10,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,10,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,4,4,10,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,10,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,NA,8,NA,NA,NA,NA,NA,NA,8,10,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,NA,6,NA,NA,NA,NA,NA,4,10,10,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,70,NA,NA,NA,NA,NA,10,10,90,10,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,18,NA,NA,NA,NA,NA,NA,18,10,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,NA,35,10,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,18,NA,NA,NA,NA,NA,NA,18,10,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,NA,35,10,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,4,NA,NA,NA,NA,NA,NA,4,10,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,11,NA,NA,NA,NA,NA,NA,11,10,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,4,4,10,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,NA,35,10,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,4,NA,NA,NA,NA,NA,NA,4,10,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,11,NA,NA,NA,NA,NA,NA,11,10,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,200,NA,10,NA,10,10,10,NA,240,10,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,NA,22,1,NA,NA,NA,NA,NA,23,10,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,NA,35,10,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,NA,14,NA,NA,NA,NA,NA,4,18,10,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,120,1,NA,NA,NA,6,10,NA,137,10,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,70,NA,NA,NA,NA,NA,10,10,90,10,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,6,NA,NA,152,11,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,4,NA,10,NA,14,11,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,11,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,70,12,NA,NA,NA,NA,NA,NA,82,11,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,200,11,NA,NA,NA,15,NA,4,230,11,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,6,NA,NA,152,11,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,150,25,6,6,NA,10,NA,2,199,11,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,6,NA,NA,152,11,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,4,NA,10,NA,14,11,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,150,25,6,6,NA,10,NA,2,199,11,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,6,NA,NA,NA,NA,NA,NA,6,11,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,60,15,NA,NA,NA,NA,NA,NA,75,11,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,150,25,6,6,NA,10,NA,2,199,11,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,6,NA,NA,NA,NA,NA,NA,6,11,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,60,15,NA,NA,NA,NA,NA,NA,75,11,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,10,NA,NA,NA,NA,NA,10,11,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,12,12,11,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,NA,20,NA,NA,NA,NA,NA,NA,20,11,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,4,NA,10,NA,14,11,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,150,25,6,6,NA,10,NA,2,199,11,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,80,NA,NA,1,NA,17,10,NA,108,11,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,5,14,NA,NA,NA,NA,NA,10,29,11,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,22,1,NA,NA,NA,NA,NA,23,12,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,12,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,150,NA,NA,NA,10,2,10,NA,172,12,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,15,12,NA,NA,NA,NA,NA,NA,27,12,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,5,11,NA,NA,NA,NA,NA,4,20,12,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,22,1,NA,NA,NA,NA,NA,23,12,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,2,37,12,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,NA,22,1,NA,NA,NA,NA,NA,23,12,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
