"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Lanterne Rouge","Big Men in Lycra"
"Timo Roosen","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lanterne Rouge","Big Men in Lycra"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lanterne Rouge","Big Men in Lycra"
"Alberto Contador","Trek - Segafredo",16,50,13,NA,NA,NA,NA,NA,NA,63,5,"Crummy","CrummyMTB"
"Simon Yates","ORICA-Scott",10,70,15,NA,NA,NA,NA,NA,NA,85,5,"Crummy","CrummyMTB"
"Rafal Majka","Bora - Hansgrohe",12,20,11,NA,NA,NA,NA,NA,NA,31,5,"Crummy","CrummyMTB"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Crummy","CrummyMTB"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,NA,NA,NA,NA,3,5,"Crummy","CrummyMTB"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Crummy","CrummyMTB"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Crummy","CrummyMTB"
"Thomas Degand","Wanty - Groupe Gobert",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Crummy","CrummyMTB"
"Romain Bardet","AG2R La Mondiale",16,80,14,NA,NA,NA,2,NA,2,98,5,"Crummy","CrummyMTB"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Equipe Gestionnaire","Tiger Power"
"Romain Bardet","AG2R La Mondiale",16,80,14,NA,NA,NA,2,NA,2,98,5,"Equipe Gestionnaire","Tiger Power"
"Carlos Betancur","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Equipe Gestionnaire","Tiger Power"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Equipe Gestionnaire","Tiger Power"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Equipe Gestionnaire","Tiger Power"
"Alexey Lutsenko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,5,"Equipe Gestionnaire","Tiger Power"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,5,5,5,"Equipe Gestionnaire","Tiger Power"
"Bauke Mollema","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Jack","Beardy Beards"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,6,"Jack","Beardy Beards"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,6,"Jack","Beardy Beards"
"Mikel Landa","Team Sky",12,NA,5,NA,NA,NA,NA,NA,25,30,6,"Jack","Beardy Beards"
"Mark Cavendish","Dimension Data",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Beardy Beards"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Beardy Beards"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Beardy Beards"
"Roman Kreuziger","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","Beardy Beards"
"Nacer Bouhanni","Cofidis Solutions Crédits",10,80,NA,NA,NA,NA,NA,NA,NA,80,6,"Jack","Beardy Beards"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Glen Browning","Glen`s segment hunters"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,6,"Glen Browning","Glen`s segment hunters"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Glen Browning","Glen`s segment hunters"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Glen Browning","Glen`s segment hunters"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Glen Browning","Glen`s segment hunters"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Glen Browning","Glen`s segment hunters"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,25,25,6,"Glen Browning","Glen`s segment hunters"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Dave Hazzard","Sandbaggers"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,6,"Dave Hazzard","Sandbaggers"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dave Hazzard","Sandbaggers"
"Nairo Quintana","Movistar Team",18,NA,12,NA,NA,NA,NA,NA,NA,12,6,"Dave Hazzard","Sandbaggers"
"André Greipel","Lotto Soudal",14,120,NA,3,NA,5,NA,NA,NA,128,6,"Dave Hazzard","Sandbaggers"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dave Hazzard","Sandbaggers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,25,25,6,"Dave Hazzard","Sandbaggers"
"Damien Howson","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dave Hazzard","Sandbaggers"
"Ondrej Cink","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dave Hazzard","Sandbaggers"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Colin Clarke","Konacol"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Colin Clarke","Konacol"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Colin Clarke","Konacol"
"John Darwin Atapuma","UAE Team Emirates",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Colin Clarke","Konacol"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Colin Clarke","Konacol"
"Jan Bakelants","AG2R La Mondiale",8,NA,NA,NA,1,NA,NA,NA,2,3,6,"Colin Clarke","Konacol"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Colin Clarke","Konacol"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Colin Clarke","Konacol"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,6,"Colin Clarke","Konacol"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Steve H","Team Helmet"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,6,"Steve H","Team Helmet"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,6,"Steve H","Team Helmet"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Steve H","Team Helmet"
"André Greipel","Lotto Soudal",14,120,NA,3,NA,5,NA,NA,NA,128,6,"Steve H","Team Helmet"
"Jesús Herrada","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Steve H","Team Helmet"
"Daniele Bennati","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Steve H","Team Helmet"
"Imanol Erviti","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Steve H","Team Helmet"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Steve H","Team Helmet"
"Christopher Froome","Team Sky",26,NA,25,NA,4,NA,NA,NA,15,44,6,"Terry Bailey","Bail`s Bunch"
"Diego Ulissi","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Terry Bailey","Bail`s Bunch"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Terry Bailey","Bail`s Bunch"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Terry Bailey","Bail`s Bunch"
"Michal Kwiatkowski","Team Sky",8,NA,3,NA,NA,NA,NA,NA,25,28,6,"Terry Bailey","Bail`s Bunch"
"Taylor Phinney","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Terry Bailey","Bail`s Bunch"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Terry Bailey","Bail`s Bunch"
"Ignatas Konovalovas","FDJ",4,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Terry Bailey","Bail`s Bunch"
"Christopher Froome","Team Sky",26,NA,25,NA,4,NA,NA,NA,15,44,6,"William Brown","Team Skylark"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"William Brown","Team Skylark"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,6,"William Brown","Team Skylark"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,25,25,6,"William Brown","Team Skylark"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"William Brown","Team Skylark"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"William Brown","Team Skylark"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"William Brown","Team Skylark"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"William Brown","Team Skylark"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,25,25,6,"William Brown","Team Skylark"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Dan Longauer","Wanderers"
"Andrew Talansky","Cannondale-Drapac Pro Cycling Team",8,NA,2,NA,NA,NA,NA,NA,NA,2,6,"Dan Longauer","Wanderers"
"Louis Meintjes","UAE Team Emirates",10,NA,8,NA,NA,NA,NA,NA,NA,8,6,"Dan Longauer","Wanderers"
"Pierre Latour","AG2R La Mondiale",8,NA,9,NA,NA,NA,NA,NA,2,11,6,"Dan Longauer","Wanderers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dan Longauer","Wanderers"
"Lilian Calmejane","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dan Longauer","Wanderers"
"Michal Kwiatkowski","Team Sky",8,NA,3,NA,NA,NA,NA,NA,25,28,6,"Dan Longauer","Wanderers"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Dan Longauer","Wanderers"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Dan Longauer","Wanderers"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Jared O`Toole","HillsnHeadwinds"
"Alberto Contador","Trek - Segafredo",16,NA,13,NA,NA,NA,NA,NA,NA,13,6,"Jared O`Toole","HillsnHeadwinds"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,6,"Jared O`Toole","HillsnHeadwinds"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jared O`Toole","HillsnHeadwinds"
"André Greipel","Lotto Soudal",14,120,NA,3,NA,5,NA,NA,NA,128,6,"Jared O`Toole","HillsnHeadwinds"
"Tim Wellens","Lotto Soudal",8,NA,4,NA,NA,NA,NA,NA,2,6,6,"Jared O`Toole","HillsnHeadwinds"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jared O`Toole","HillsnHeadwinds"
"Frederik Backaert","Wanty - Groupe Gobert",4,NA,NA,NA,NA,15,NA,15,NA,30,6,"Jared O`Toole","HillsnHeadwinds"
"Nikias Arndt","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jared O`Toole","HillsnHeadwinds"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","The A Team"
"Alberto Contador","Trek - Segafredo",16,NA,13,NA,NA,NA,NA,NA,NA,13,6,"Alex","The A Team"
"Alessandro De Marchi","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Alex","The A Team"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,6,"Alex","The A Team"
"André Greipel","Lotto Soudal",14,120,NA,3,NA,5,NA,NA,NA,128,6,"Alex","The A Team"
"Alberto Bettiol","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","The A Team"
"Axel Domont","AG2R La Mondiale",6,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Alex","The A Team"
"Andrei Grivko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Alex","The A Team"
"Arnaud Démare","FDJ",12,150,NA,10,NA,8,NA,NA,NA,168,6,"Alex","The A Team"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Lanterne Rouge","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Mikel Landa","Team Sky",12,NA,5,NA,NA,NA,NA,NA,25,30,6,"Lanterne Rouge","Big Men in Lycra"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Lanterne Rouge","Big Men in Lycra"
"Timo Roosen","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lanterne Rouge","Big Men in Lycra"
"Alberto Contador","Trek - Segafredo",16,NA,13,NA,NA,NA,NA,NA,NA,13,6,"Crummy","CrummyMTB"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Crummy","CrummyMTB"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,6,"Crummy","CrummyMTB"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Crummy","CrummyMTB"
"André Greipel","Lotto Soudal",14,120,NA,3,NA,5,NA,NA,NA,128,6,"Crummy","CrummyMTB"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Crummy","CrummyMTB"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Crummy","CrummyMTB"
"Thomas Degand","Wanty - Groupe Gobert",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Crummy","CrummyMTB"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,6,"Crummy","CrummyMTB"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Equipe Gestionnaire","Tiger Power"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,6,"Equipe Gestionnaire","Tiger Power"
"Carlos Betancur","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Equipe Gestionnaire","Tiger Power"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Equipe Gestionnaire","Tiger Power"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Equipe Gestionnaire","Tiger Power"
"Alexey Lutsenko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Equipe Gestionnaire","Tiger Power"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Equipe Gestionnaire","Tiger Power"
"Bauke Mollema","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Jack","Beardy Beards"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,7,"Jack","Beardy Beards"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,7,"Jack","Beardy Beards"
"Mikel Landa","Team Sky",12,NA,5,NA,NA,NA,NA,NA,25,30,7,"Jack","Beardy Beards"
"Mark Cavendish","Dimension Data",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Beardy Beards"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Beardy Beards"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Beardy Beards"
"Roman Kreuziger","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","Beardy Beards"
"Nacer Bouhanni","Cofidis Solutions Crédits",10,50,NA,NA,NA,NA,NA,NA,NA,50,7,"Jack","Beardy Beards"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Glen Browning","Glen`s segment hunters"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,7,"Glen Browning","Glen`s segment hunters"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Glen Browning","Glen`s segment hunters"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Glen Browning","Glen`s segment hunters"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Glen Browning","Glen`s segment hunters"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Glen Browning","Glen`s segment hunters"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,25,25,7,"Glen Browning","Glen`s segment hunters"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Dave Hazzard","Sandbaggers"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,7,"Dave Hazzard","Sandbaggers"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Dave Hazzard","Sandbaggers"
"Nairo Quintana","Movistar Team",18,NA,12,NA,NA,NA,NA,NA,NA,12,7,"Dave Hazzard","Sandbaggers"
"André Greipel","Lotto Soudal",14,40,NA,3,NA,4,NA,NA,NA,47,7,"Dave Hazzard","Sandbaggers"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,5,5,7,"Dave Hazzard","Sandbaggers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,25,25,7,"Dave Hazzard","Sandbaggers"
"Damien Howson","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Dave Hazzard","Sandbaggers"
"Ondrej Cink","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Dave Hazzard","Sandbaggers"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Colin Clarke","Konacol"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Colin Clarke","Konacol"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Colin Clarke","Konacol"
"John Darwin Atapuma","UAE Team Emirates",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Colin Clarke","Konacol"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Colin Clarke","Konacol"
"Jan Bakelants","AG2R La Mondiale",8,NA,NA,NA,1,NA,NA,NA,2,3,7,"Colin Clarke","Konacol"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,5,5,7,"Colin Clarke","Konacol"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,7,"Colin Clarke","Konacol"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,7,"Colin Clarke","Konacol"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"Geraint Thomas","Team Sky",12,NA,22,NA,NA,NA,NA,NA,20,42,7,"Steve H","Team Helmet"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,7,"Steve H","Team Helmet"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"André Greipel","Lotto Soudal",14,40,NA,3,NA,4,NA,NA,NA,47,7,"Steve H","Team Helmet"
"Jesús Herrada","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"Daniele Bennati","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"Imanol Erviti","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Steve H","Team Helmet"
"Christopher Froome","Team Sky",26,NA,25,NA,4,NA,NA,NA,15,44,7,"Terry Bailey","Bail`s Bunch"
"Diego Ulissi","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"Michal Kwiatkowski","Team Sky",8,NA,3,NA,NA,NA,NA,NA,25,28,7,"Terry Bailey","Bail`s Bunch"
"Taylor Phinney","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,7,"Terry Bailey","Bail`s Bunch"
"Ignatas Konovalovas","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Terry Bailey","Bail`s Bunch"
"Christopher Froome","Team Sky",26,NA,25,NA,4,NA,NA,NA,15,44,7,"William Brown","Team Skylark"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"William Brown","Team Skylark"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"William Brown","Team Skylark"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,25,25,7,"William Brown","Team Skylark"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"William Brown","Team Skylark"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,5,5,7,"William Brown","Team Skylark"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"William Brown","Team Skylark"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,7,"William Brown","Team Skylark"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,25,25,7,"William Brown","Team Skylark"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Dan Longauer","Wanderers"
"Andrew Talansky","Cannondale-Drapac Pro Cycling Team",8,NA,2,NA,NA,NA,NA,NA,NA,2,7,"Dan Longauer","Wanderers"
"Louis Meintjes","UAE Team Emirates",10,NA,8,NA,NA,NA,NA,NA,NA,8,7,"Dan Longauer","Wanderers"
"Pierre Latour","AG2R La Mondiale",8,NA,9,NA,NA,NA,NA,NA,2,11,7,"Dan Longauer","Wanderers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Dan Longauer","Wanderers"
"Lilian Calmejane","Direct Energie",6,15,NA,NA,NA,NA,NA,NA,NA,15,7,"Dan Longauer","Wanderers"
"Michal Kwiatkowski","Team Sky",8,NA,3,NA,NA,NA,NA,NA,25,28,7,"Dan Longauer","Wanderers"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Dan Longauer","Wanderers"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Dan Longauer","Wanderers"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Jared O`Toole","HillsnHeadwinds"
"Alberto Contador","Trek - Segafredo",16,NA,13,NA,NA,NA,NA,NA,NA,13,7,"Jared O`Toole","HillsnHeadwinds"
